site_code,site_name,latitude,longitude,start_date,end_date,duration_years,total_rows,missing_sea_level,pct_missing_sea_level,max_sea_level,min_sea_level,mean_sea_level,p95_sea_level,p99_sea_level,missing_total_precip,pct_missing_total_precip,max_total_precip_mm,mean_total_precip_mm,p95_total_precip_mm,p99_total_precip_mm,missing_ground_precip,pct_missing_ground_precip,max_ground_precip,mean_ground_precip,p95_ground_precip,p99_ground_precip,max_wind_speed,mean_wind_speed,p95_wind_speed,p99_wind_speed,sea_level_exceedances,precip_exceedances,joint_exceedances,CPR
1407770,Shark_River_At_Belmar_Nj,40.185556,-74.026111,2000-01-29 19:00:00,2021-04-06 13:00:00,21.182751540041068,185707,44816,24.132639049685796,2.5329,-2.5908,-0.0178911640913898,0.759,0.9997,0,0.0,93.440222740071,1.6702929672497115,10.595980882555931,24.93379062413702,176888.0,95.25112139014684,253.7,1.4533847374985824,5.1,11.9,18.333628652464085,3.764953736777361,6.998173719875705,8.755646307934008,6982,9286,893,2.557827246987469
8761724,Grand_Isle,29.263,-89.957,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,6717,1.8843047541034195,3.681,1.146,1.9792691239245797,2.313,2.46,0,0.0,209.8959326744029,1.8012783187847297,9.8818995057854,27.98732534701561,346410.0,97.17761052091194,50.5,1.3995726070967098,6.9,19.1,31.24102613271035,4.6937571171144175,8.508399180158513,10.471036733241798,17274,17824,2108,2.4406006479367606
9087072,Sturgeon_Bay_Canal_Wi,44.795583,-87.314333,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,355757,1149,0.32297326545928823,177.709,175.427,176.50213728116677,177.261,177.447,0,0.0,125.64162909984589,1.2440244300985044,7.352954745272144,17.480855822550424,344657.0,96.87989273577189,254.0,1.1970900900900903,3.6,9.7,18.70057780924569,5.187970105790429,9.339667533539988,11.45097338320832,17593,17788,1547,1.7586391800017667
BEN,Mokelumne_R_at_Bensons_Ferry_Nr_Thorton,38.25514,-121.44009,1982-10-01 08:00:00,2021-05-10 18:00:00,38.60643394934976,338435,8114,2.397506168097271,4.8585,-0.1219,1.5976861192597502,2.9748,3.8435,0,0.0,79.3318390842614,0.821785402856067,5.058445408940266,17.77463525529121,43947.0,12.985359079291445,24.4,0.048182948031838306,0.0,1.5,11.280433876159265,2.114808801868318,4.2805532591705395,5.903419525538853,16486,16922,2520,3.0570942258378184
575A,Charleston_OR,43.345,-124.322,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,4955,1.4875636079797054,4.533,0.226,2.3960922136892786,3.473,3.774,0,0.0,98.7557053564955,1.9855464268311853,11.523646116256659,24.00094508966844,308031.0,92.47541992524656,253.2,1.1214570699010533,3.6,6.9,16.7199982156351,3.928356214085375,7.509136310292338,9.965087453039581,16378,16655,2602,3.177385447136234
9063038,Erie_Lake_Erie_Pa,42.1539,-80.07583,1981-01-01 00:00:00,2021-07-02 03:00:00,40.498288843258045,355012,12920,3.6393136006670197,175.832,173.245,174.35950678484934,174.91,175.084,0,0.0,92.8071439266204,1.9964692735088436,10.730740725945287,21.848371297029924,25845.0,7.280035604430273,52.6,0.11882722144078843,0.5,2.5,17.574574552251367,5.000085459436749,9.366384427876843,11.466833519504187,17016,17751,1243,1.4609449815590092
9087096,Port_Inland_Mi,45.969889,-85.8715,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,14780,4.154532882087723,177.935,175.322,176.48539276935264,177.243,177.417,0,0.0,89.48518335728289,1.3532851852242778,7.7747080401735,18.879388123704597,347641.0,97.71894219633681,23.4,0.5679482439926062,2.5,7.1,19.06635254922896,5.151624844898911,9.455314571744262,11.472478257854108,16963,17788,1532,1.8062639567345753
9087023,Ludington_Mi,43.947361,-86.441611,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,1650,0.4638010321681152,177.656,175.431,176.51596366624685,177.272,177.459,0,0.0,81.0855567455242,1.5153040295416034,8.528362610846276,20.37518365665672,343321.0,96.5046267666603,28.2,0.7555930840369924,3.0,7.2979999999999565,16.876716628039734,4.544872749990947,8.248878933813177,10.008249374948713,17630,17788,1286,1.4588605114169393
G56_T,G56_T_PampanoBay,26.32777778,-80.13055556,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,6810,2.183035156162346,2.283,-0.4718,0.35423748955400963,0.8388,1.0546,0,0.0,114.95632189712519,1.1355746435316896,5.82456216211285,16.75240695476525,190451.0,61.051575407676204,74.9,0.12979999999999997,0.3,3.3,31.683459766705703,3.8625013116552984,7.01275809397014,8.591493485556711,15254,15598,2540,3.3301779485702574
262A,St_Augustine_FL,29.857,-81.262,1981-01-01 00:00:00,2002-07-15 18:00:00,21.533196440793976,188779,103940,55.05909025898008,3.258,-0.067,1.6790674336095428,2.538,2.777,0,0.0,111.6686791180541,1.382290148659397,7.402806489199025,21.66230164216924,,,,,,,19.674186136535486,4.30620747133949,7.864044403296642,9.861127288737752,4233,9439,393,1.856829285195724
9437540,Garibaldi,45.55453,-123.91894,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,6190,1.736466641045134,4.847,0.182,2.598096249699948,3.756,4.084,0,0.0,110.4628896636654,2.6014252333200347,14.20100331299065,30.98541975019301,331078.0,92.87655938351226,52.6,0.8984287008230616,3.3,5.8,13.27319275522221,2.650520981028173,5.183537485128836,7.00486652543856,7064,17824,1309,3.7060219475160165
BYL,Bryte_Lab,38.6001,-121.53954,1982-10-01 08:00:00,2021-03-18 13:00:00,38.46132785763176,337158,14690,4.357007693722231,10.363,0.5486,2.8999041498691347,7.175,8.3149,0,0.0,83.2402646537957,0.8471369989152917,5.349897518666964,17.98931732304587,43947.0,13.034541668891142,24.4,0.048351187370187336,0.0,1.5,12.16934280713106,2.2026389554467767,4.553710783825513,6.336898621410798,16090,16858,2612,3.2467178444656093
VON,Sacramento_River_at_Verona,38.774155,-121.59807,1984-01-13 20:00:00,2021-01-01 07:00:00,36.96646132785763,324060,37917,11.70061099796334,10.3632,0.7346,5.036744625239827,8.0772,9.589,0,0.0,90.6880438324151,0.8144544340432348,5.119886994259512,17.528544263944084,187286.0,57.79361846571622,22.9,0.054797695468436984,0.0,1.8,11.895939036983165,2.2254808259740133,4.601651615837655,6.267115843369091,14282,16203,1576,2.20697381319143
8770520,Rainbow_Bridge,29.98,-93.881699,1996-01-01 00:00:00,2021-07-31 22:00:00,25.579739904175224,224255,15999,7.134289090544247,2.383,0.403,1.5091991881156426,1.845,2.009,0,0.0,171.7747092246213,1.7259597026112312,9.421295821635985,29.85224485387101,9581.0,4.272368509063343,79.0,0.15032421252690126,0.3,4.0,24.43942040992587,3.401405520676921,6.218148745156187,7.563544329764796,3423,11213,759,4.434607523679203
9034052,St_Clair_Shores_Mi,42.473222,-82.87925,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,208,0.05846703920664725,176.118,174.174,175.2050493013602,175.808,175.98152999999996,0,0.0,63.182204961776705,1.3205644506207066,7.922957092446801,18.75013969838622,116045.0,32.61926713815087,64.8,0.09636020040799129,0.3,2.5,14.493756570061525,3.84216254190885,7.01326354077535,8.68219049448374,17653,17788,1034,1.1714590995126537
8545240,Philadelphia,39.933333,-75.141667,1989-03-01 05:00:00,2021-08-31 22:00:00,32.50102669404517,284922,2870,1.0072932241104582,4.401,-0.174,2.2754864845649605,3.264,3.484,0,0.0,148.7877740996737,1.5441653002490778,9.492248892746563,23.14015738700148,15149.0,5.3168937463586525,72.9,0.12403835817520657,0.5,3.0,11.882290910182705,2.7519660759074545,5.273139179035841,6.692219067425554,14059,14247,1492,2.1223497383578462
9411340,Santa_Barbara,34.403111,-119.692806,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,13950,3.913361816248727,3.274,0.198,1.8442054031931994,2.649,2.895,0,0.0,123.5601425170784,0.5123933318461658,1.1222392319609,15.245024387507895,211644.0,59.37201062639037,29.0,0.055181009065989085,0.0,1.5,8.495472330464185,2.0005000468393015,3.4165287208259043,4.59207308199489,10120,17811,708,1.4001953981895543
GSM,Georgiana_Slough_at_Mokelumne_R,38.12953,-121.58297,1982-10-01 08:00:00,2021-04-21 15:00:00,38.554414784394254,337976,14039,4.153845243449239,3.0937,-0.3261,1.3535695829744674,1.9629,2.1793,0,0.0,75.8302879750658,0.6767249436421281,4.01784554121315,15.09163901209825,43947.0,13.002994295452933,24.4,0.04825510408837223,0.0,1.5,10.280890477847828,2.5491177721407885,4.801432488344332,5.89608126073879,15937,16899,2361,2.9628814174790694
